source,country,country_query,country_source,timestamp,author,text,sentiment_label,sentiment_score,aspects,emotion,relevance_kept,engagement,rating,url
youtube_transcript,South Africa,South Africa,content,2015-03-31T14:46:17+00:00,News24,think uh the music scene uh in cape town in another interesting as well i love to uh not particularly to say that i would i would buy the the cds and the albums or whatever but uh i love to listen to the different music in cape town i think we've got an incredible selection of,positive,0.4649,,excited,True,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,content,2015-03-31T14:46:17+00:00,News24,of of across the range musicians um so that's something i enjoy doing okay going up from that i would say has to be just really the fresh air in cape town and just doing things like little walks enjoying the outdoors whether it's the beaches whether it's up lions head,positive,0.4745,"scenery,wildlife",neutral,True,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,whether it's just through company gardens now that it's been transformed these last couple of years that's now a super little walk around there um what are we on now number two number two wow it's getting harder i was wondering how this was going so easy for you now i think um,negative,-0.1694,,excited,False,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,gotta say uh just uh restaurants the whole restaurant scene phenomenal uh both for me from a professional point of view knowing what's going on with different chefs and different things but also just as a consumer you know we're absolutely spoiled for choice i think right now,positive,0.0913,"scenery,food",neutral,False,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,so whenever i get half a chance to try a new restaurant try and use what's your favorite one i can't say i can't say really just too many because it's different things on different days you know wine lands restaurants for a lazy lunch uh city city restaurants when i can sneak,neutral,-0.0604,food,neutral,False,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,out the office for two hours uh oh you're lucky and the evening can be yeah and then the evening can be a different you know a different experience different vibe as well yeah so number one number one thing to do well it has to be my own hotel,positive,0.4923,housing,neutral,True,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,that's mine was self-promotion well it might sound weird wanting to be in your own place of work but you know just this morning you know i was entertaining some people on we have a roof deck on the top of the hotel that just looks straight out over the,negative,-0.2596,"hospitality,housing",neutral,True,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,content,2015-03-31T14:46:17+00:00,News24,cathedral to table mountain there's no better view in the central city for that and for me on a personal level it's great to be up there and on a professional level it's great to show it off to visitors from elsewhere makes you feel vindicated to be living,positive,0.7439,scenery,neutral,True,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,context,2015-03-31T14:46:17+00:00,News24,in the heart of this incredible city so that's my favorite place for sure michael thank you for coming in and sharing okay pleasure thanks,positive,0.8874,,excited,False,0,,https://www.youtube.com/watch?v=_olScD6eF-Q
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,[Music] I'm Jennifer sassie you're watching news24 live while Nadia K from traveler 24 is joining me in studio now for all of you out there who are addicted to travel we have a special little secret to share with you it's what South African destination has been absolutely,neutral,0.185,,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,impressing us this month now the New York Times just recently released their annual list of 52 places to go in 2015 and surprise Sur priz the South African destination has made the list coming in at number seven dervan now dervan is our destination of the month Nadia do you,positive,0.3945,,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,find that South Africans usually forget about deran definitely it's definitely one of the underrated destinations in South Africa I think Cape Town often steals the show with you know Table Mountain and all the natural beauty and joerg is an incredibly edgy cool City so,positive,0.3645,scenery,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,Durban often lags behind a bit I was actually impressed that the New York Times picked a Durban and not C Town orberg yes I think it's really cool to see uh the city Making Waves of its own um it was also chosen as one of the uh new Seven Wonders cities last year so,positive,0.6153,,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,yeah it's really it's really going up in the world go dervan all right you've chosen your top five things to do in Durban and they're not your usual touristy things are they no not really it's it's more kind of a list I would follow if I were to head to Durban this,negative,-0.2631,hospitality,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,weekend um yeah so I'll take you guys through it cool uh first of all I would definitely head to the beach Durban has an amazing array of all kinds of cool beaches and warm water and warm water which we don't get here in Cape Town yes so you can actually swim in Duran which,positive,0.5672,"scenery,hospitality,water",excited,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,is great so there's lots of of uh water sports um to do as well surfing is a big thing there so I definitely head out for a little surfing lesson uh then there's also the cycling on the prominade which has become very popular and of course just tanning or hanging out at one of,positive,0.3895,water,neutral,False,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,the beach bars um yeah I think that sounds great who doesn't love the beach I think that was an excellent choice for number one why don't you take us on to number two okay great number two um I'd go to the ihart market it only happens every first Saturday of the month at the,positive,0.59,scenery,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,Moses maida Stadium it's basically all the the Foodies and um you know crafters and stuff from Durban who get together there and sell their goods uh it's very it's a very pretty happy market so yeah I'd love to go there and that's the first Saturday of each month yes so plan,positive,0.3792,,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,your trip accordingly yeah all right why don't you take us to number three okay number three uh it's the sky car at the Moses MAA Stadium as well uh I think it's just a great way to see the city from a different perspective that beautiful view yeah it's incredible so I,positive,0.373,"scenery,transport",excited,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,definitely have that on my list okay now number four yes a little bit looks delicious yeah just to treat yourself a bit um go to the oyster box hotel for afternoon tea it's it's quite a legendary institution in the city and I mean asct shows yeah it just looks delicious,positive,0.4738,"food,housing",neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,so definitely oh my God I'm going to have to go buy a cake after this show and number five uh finally number five um I love um you know spicy food and curries and that sort of thing what better place for that exactly head to the uh the Victoria Market to stock up,positive,0.3309,food,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,on some spices and you know just Tak in all the colors and and sounds and things going on there so yes that would be my fifth choice so Durban really is a Foodies kind of Dre town as well I mean I definitely get a um a bunny Chow on the way too cuz you just have to do that,neutral,0.1457,hospitality,neutral,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,yum okay now for anyone who's watching this video who needs even more inspiration I find it hard to believe if you do we have a featured instagrammer to go along with our destination of the month and that's shanore 9 that's s h WN now he's from,negative,-0.2193,,neutral,False,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,Durban NY why don't you tell us why we chose him as our featured instagrammer um we actually came across his images last year when we put a gallery of of pictures together after Durban was named one of the um Seven Cities he has beautiful photos this is City Hall but I,positive,0.1745,scenery,excited,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,context,2015-01-14T14:50:46+00:00,News24,think we have some Landscapes coming up yeah and his photos are just so incredible and really capture the the color and diversity of the city so yeah we were quite taken by all his images from the start his landscape images are really beautiful but the ones from the,positive,0.7759,scenery,excited,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-01-14T14:50:46+00:00,News24,from the city center also absolutely beautiful well he definitely makes me want to visit for sure have you been to Durban lately let us know what your favorite tourist spots are in the comment section below this video [Music],positive,0.7725,scenery,excited,True,0,,https://www.youtube.com/watch?v=FqeAm49cU50
youtube_transcript,South Africa,South Africa,content,2015-08-30T06:11:37+00:00,Nomadic Samuel - Travel Channel,"When one thinks of South Africa safaris, wine tours and Cape Town may initially come to mind. Although these are some of the biggest draws for tourists the country has so much more to offer.",positive,0.4314,food,neutral,True,0,,https://www.youtube.com/watch?v=GdKpeuM2POA
youtube_transcript,South Africa,South Africa,content,2015-08-30T06:11:37+00:00,Nomadic Samuel - Travel Channel,"Join us as we present to you our 20 day adventure going from Johannesburg all the way to Cape Town. Some of the top travel highlights included a Kruger National Park safari, hiking along the Wild Coast, canoeing in Wilderness and climbing mountains in Northern Drakensberg.",positive,0.6766,"scenery,wildlife",neutral,True,0,,https://www.youtube.com/watch?v=GdKpeuM2POA
youtube_transcript,South Africa,South Africa,content,2015-08-30T06:11:37+00:00,Nomadic Samuel - Travel Channel,In terms of our taste buds we tried Biltong for the first time and devoured South African barbecue – better know as Braai – on more than one occasion. There are few countries that are as unique and diverse as South Africa. Come find out what makes it shine. This is South Africa!,positive,0.4824,food,neutral,True,0,,https://www.youtube.com/watch?v=GdKpeuM2POA
youtube_transcript,South Africa,South Africa,content,2015-08-30T06:11:37+00:00,Nomadic Samuel - Travel Channel,Our first full day in South Africa started with a long drive from Johannesburg towards Kruger National Park. Even though our safari wouldn't begin until the following day we enjoyed some great views of the countryside and even visited a wildlife rehabilitation center.,positive,0.6954,"scenery,wildlife,transport",neutral,True,0,,https://www.youtube.com/watch?v=GdKpeuM2POA
